Temp,H,CO_2,Rsun,Tout,Hout,CO2out,Vwind,CO2dos,Lamp,LS,ES,WL,WW,Tp
18.463,73.862,1112.5,2.9,11.2,67.3,520.1,2.7,686.1,100,0,0,29.363,0,40.1
18.1,77.5,990,0.4,9.9,73.7,528,2.7,749.3,66.7,0,90,23.613,0,41.975
18.063,78.25,1039.5,0.2,8.7,75.7,487.1,2.2,267.9,66.7,0,90,25.512,0,42.475
17.912,79.188,1062,0.4,8.3,78.1,561,2.4,268.8,66.7,0,90,26.025,0,43
17.487,77.95,964,0.7,7.7,82.4,473.7,2,584.3,75.025,0,90,20.15,1.45,41.425
17.875,76.213,823.5,0.2,7.5,83.2,456,2,0,100,0,90,32.462,3.3625,40.9
17.775,76.9,1058,0.3,6.9,83.2,460.9,2.1,755.7,100,0,90,26.162,2.3875,41
17.213,75.638,1047.5,0.3,6.3,83.8,445,1.5,429.5,100,0,30,13.038,1.95,41.35
17.6,77.7,1102.5,0.2,5.8,83.8,440.7,1.2,322.5,100,0,30,15.912,1.975,40.575
17.85,78.337,1096.5,0.4,5.8,84.4,431.5,1.7,60.4,100,0,30,17.762,1.9375,41.5
17.563,77.15,1123,0.4,5.3,85,446.8,1.9,0,100,0,30,10.762,1.9375,40.425
17.775,77.925,1134.5,0.4,5,86.9,462.1,1.9,323.9,100,0,30,11.8,1.975,41.275
17.962,78.275,1149.5,0.4,4.6,88.1,479.8,2,207.7,100,0,30,5.975,1.9875,42.25
18.588,78.463,1111,0.5,4.2,90.5,575.6,2,0,100,0,0,7.6875,1.975,40.7
19.512,77,1098,51.4,5,89.3,503.6,1.7,0,100,0,0,14.35,1.975,39.4
20.225,73,941.5,197,7,81,481,1.8,1285.7,100,0,0,22.238,1.9375,39.825
21.225,69.213,1121,335.6,9.7,65.3,492.6,1.8,321.5,33.3,0,0,20.038,2.075,33.675
21.825,68.113,935.5,437.5,11.8,60,492.6,2.1,1279.7,0,0,0,32.225,1.975,30
21.963,66.713,824,492.2,13.1,59.4,493.8,1.6,1295,0,0,0,35.263,1.925,30
23.175,63.487,848,500.2,13,56.9,507.3,2.3,963.5,0,0,0,40.913,3.6125,30
23.1,61.25,891,455.6,13.6,55.7,509.1,3,1181.3,0,0,0,42.512,2.5625,30
22.462,65.05,882.5,366.2,14.1,56.4,508.5,2.8,1282.3,0,0,0,36.188,2.075,30.6
21.587,68.913,1007,231.6,14,59.8,519.5,2.6,1231.2,66.7,0,0,22.15,2.0125,34.825
20.45,74.688,1086,84.1,13.8,65.5,513.4,2.3,0,100,0,0,22.238,2.0375,39.2
18.45,73.863,1009,1.9,12.7,72.8,508.5,1.1,476,100,0,0,30.962,0,40.175
17.875,76.25,1003,0.3,10.7,79.9,518.9,0.6,703.1,66.7,0,90,15.413,0.3125,41.2
17.837,79,1009,0.3,9.3,86.6,496.9,0.6,215.4,66.7,0,90,15.55,0.3125,42.85
18.05,78.313,988.5,0.5,9.5,89.3,476.7,0.3,753.9,66.7,0,90,34.5,0.35,42.45
17.675,79.087,1094.5,0.2,9.4,89.9,467.6,0.5,483.8,75.025,0,90,24.237,0,43.5
18.162,76.375,717.5,0.3,9.7,91.5,446.8,0.8,0,100,0,90,49.525,4.875,40.725
17.938,76.625,860.5,0.4,9.4,91.5,449.3,1.3,745.5,100,0,90,32.162,2.2875,40.725
17.3,75.275,976,0.3,9.3,93.4,442.6,1.2,961.9,100,0,30,14.4,2,40.5
17.962,77.962,998.5,0.2,9.5,94.6,452.3,1.3,293.9,100,0,30,29.563,2.05,41.375
17.825,77.987,1012.5,0.4,9.3,94,466.4,1.4,274.2,100,0,30,23.825,1.9875,41.325
17.837,78.738,1102.5,0.4,9.2,95.2,479.2,1.3,754.8,100,0,30,17.75,2,41.55
18.038,79.05,1052,0.3,9.1,96.4,479.8,1.5,863,100,0,30,21.663,2,41.55
18.687,78.537,1009,0.2,9.3,97,511.5,1.3,647.1,100,0,30,31.137,2.0375,41.2
19.063,78.1,990.5,0.5,10.1,97,519.5,2,1073.5,100,0,0,20.725,2.05,41.2
19.837,78.987,1131,8.6,10.6,97,517,2.5,268.5,100,0,0,21.988,2.0875,42.45
20.475,77.038,936,74.7,11.2,95.8,503.6,2.6,914.9,100,0,0,29.3,2.0375,41.375
21.113,80.5,1133,93.1,11.4,98.3,510.9,3.6,0,66.7,0,0,10.788,2.075,40.775
22.5,77.963,1090.5,169.1,12.7,98.3,491.4,3.3,207.8,41.65,0,0,32.95,2.075,38.875
21.438,74.888,958,243.3,14.1,87.3,501.2,4,1220,33.3,0,0,21.363,2.05,37.9
22.887,69.05,754.5,368,15.3,73.2,487.7,4.4,1182.1,0,0,0,48,2.05,30.65
24.2,68.412,759,374.5,16.1,69.4,504.8,4.2,1078,0,0,0,64.662,4.7,30.6
21.588,75.462,995,140.2,15.5,72,505.4,4.1,958.1,33.3,0,0,23.313,2.05,36.9
21.625,79.275,1023.5,130.7,15.3,75.3,507.9,4.4,1240.5,33.3,0,0,16.637,2.0625,39.75
20.3,76.938,1059.5,13.9,14.9,75.3,487.7,4.6,528.4,66.7,0,0,21.35,2.075,40.425
18.6,76.638,903,0.3,14.5,79.6,503.6,4.9,1288.4,66.7,0,0,40.888,0,41.225
19.238,75.85,850.5,0.2,14.3,80.2,504.2,5.5,1077.1,41.65,0,90,64.95,0.4,38.875
18.775,73.563,482,0.4,14.2,75.3,510.3,5.3,0,0,0,90,55.137,0.925,35
17.738,81.45,517,0.4,14.1,75.3,516.4,6.2,700,33.3,0,90,17.188,0,39.6
18.4,72.313,658.5,0.3,14,78.3,461.5,7.1,644.3,66.7,0,90,45.738,0,34.95
17.863,74.763,459.5,0.4,13.6,79.7,426,7.9,0,100,0,90,39.4,1.8875,39.875
18.525,74.725,637,0.5,13.5,80.4,416.8,7.5,703.7,100,0,90,47.412,1.8875,39.6
18.313,72.438,663,0.2,13.7,79.8,427.8,7,748.5,100,0,30,47.713,1.95,38.8
19.887,80.137,1127,0.3,13.1,85,427.8,7.8,107.3,100,0,30,3.825,0,41.025
18.137,77.275,685,0.3,13.2,86.4,430.9,6.8,809.1,100,0,30,4,0,40.7
18.588,77.725,793,0.3,13.2,88.3,434.5,6.3,744.8,100,0,30,58.5,1.975,41.05
18.45,77.325,734,0.3,13.7,84,438.9,7,384.1,100,0,30,41.725,1.975,37.75
19.45,78.775,868.5,0.2,13.3,88.3,429.7,7,962.5,100,0,30,3.75,0,36.5
20.088,80.45,1171.5,0.4,9,93.4,432.7,6.9,0,100,0,0,3.875,0,42.6
19.963,80.763,1161,0.3,8.2,93.4,429.7,5.2,0,66.7,0,0,4.475,0,42.35
19.075,81.45,1161.5,6.8,8,93.4,433.3,3.5,215.4,66.7,0,0,4.0875,0,42.925
19.3,82.013,1119,32.8,8.7,93.4,422.9,4,315.7,66.7,0,0,3.2375,1.975,42.725
21.45,77.487,1123,166.7,10.6,79.1,438.3,3.7,262.5,41.65,0,0,13.637,1.9625,39.325
21.262,74.275,1117,257.7,11.6,63.3,432.7,5.6,214.9,33.3,0,0,14.975,1.975,37.75
22.862,63.175,820,498.7,12.3,53.7,425.4,6.6,1179,0,0,0,32.487,1.9875,30.05
21.625,76.837,1029,210.2,11.9,60.2,437.7,6.1,858.8,50,0,0,7.6875,1.9875,39.1
20.438,72.987,1060,141.6,11.9,61,432.1,6.3,467.5,50,0,0,3.5875,1.9875,36.25
20.7,73.737,1060,175.1,12.2,59.4,430.9,6.4,1284.5,50,0,0,6.8625,1.975,37.15
19.138,82.963,1114.5,27.1,11.3,62.3,442.6,5.7,0,66.7,0,0,4.25,1.975,43.675
18.125,81.275,1019.5,0.4,11.1,57.3,446.2,4.7,0,66.7,0,0,11.55,0,43.425
18.337,74.662,455,0.2,11.1,58,444.4,4.1,0,66.7,0,90,31.912,0,36.1
17.962,74.438,413,0.3,11.3,56.9,461.5,4.4,0,0,0,65.4,24.825,0,36.55
17.475,80.813,455.5,0.3,11.8,53.7,456,5,0,0,0,90,7.8125,0,39.025
17.275,80.237,510,0.3,11.8,54.1,434.5,4.8,752.2,16.65,0,90,10.075,0,39.15
17.637,73.987,658.5,0.3,11.3,56.1,424.8,4.6,0,83.35,0,90,25.125,1.8875,39.925
18.125,74.725,850,0.2,11,59.4,435.2,4.2,699.4,100,0,90,42.775,1.875,40.125
17.55,74.913,1072,0.1,10.9,61.4,432.7,4.4,222.2,100,0,30,19.937,1.925,40.425
17.6,75.538,964,0.2,10.7,65.7,443.2,4.1,430.6,100,0,30,18.625,1.925,40.65
17.9,76.563,1052,0.2,10.7,67.1,444.4,4,329.1,100,0,30,25,1.9375,40.75
18.088,75.025,1017,0.3,10.7,70.2,451.7,3.7,859.5,100,0,30,25.3,1.95,36.525
19.037,77.963,1145.5,0.3,10.2,74.1,443.2,3.7,0,100,0,30,39.725,1.75,38.225
19.75,81.175,1092.5,0.3,9.6,81.6,432.1,3.5,0,100,0,30,27.063,2.6625,40.925
18.887,76.138,1135,0.2,9.5,83.4,438.3,2.1,261.3,83.35,0,2.8333,24.387,2.1875,38
18.738,79.788,1072.5,12.2,9.4,79.8,438.3,2.1,214.9,33.3,0,0,8.35,2.1875,40.225
19.8,77.875,1121,173.8,10.9,74.1,434.5,2.2,322.1,33.3,0,0,15.625,2.175,42.25
21.5,72.85,1070.5,319.7,11.5,66.7,437.7,4.5,277.1,33.3,0,0,19.825,2.3,36.05
22.363,74.35,927.5,384.4,12,65.1,443.2,5.4,1233,0,0,0,25.913,2.2,33.1
23.988,71.1,907,472.2,12.2,63.5,438.9,5.8,1013.4,0,0,0,33.525,2.1875,30.15
23.538,70.763,1027,384,12.1,67.1,437,5.7,956.8,0,0,0,32.612,1.975,30.025
23.7,71.3,988.5,418.7,10.9,70,440.1,6.1,1397.1,0,0,0,4.8125,0,30.15
20.425,81.837,1143,47.7,8.6,85.6,443.8,3.3,0,66.7,0,0,1.975,1.975,40.575
21.637,72.875,1114.5,158.8,11.4,69.4,452.9,4,965.7,66.7,0,0,15.325,1.9125,36.275
20.325,78.925,1113,26.6,10.8,63.1,460.9,4.6,373.7,66.7,0,0,5.225,5.225,41.225
17.862,78.162,933.5,0.5,10.3,63.5,454.8,4,0,66.7,0,90,22.613,22.613,39.3
17.913,75.212,500,0.3,9.6,64.7,440.1,2.6,0,0,0,65.2,42.087,42.087,36.325
16.7,82.125,522,0.2,9.1,65.5,437.7,2,0,0,0,0,5.675,0,42.1
17.163,82.662,545,0.2,8.5,71.4,448.7,1.2,0,0,0,84.033,8.4625,0,40.55
17.262,80.813,565.5,0.3,8.4,71.6,430.9,1.4,749.8,33.3,0,90,7.9875,7.9875,39.275
17.35,77.037,773,0.3,7.7,80.5,436.4,2.3,0,100,0,90,9.025,0.0875,41.6
20.85,81.513,1182,0.3,6.7,89.7,428.4,2.4,0,100,0,90,2.025,0,41.125
17.4,66.65,722.5,0.2,6.9,84.4,437.7,3.3,858.7,100,0,30,20.212,2.125,42.85
17.637,77.763,1033,0.4,6.4,89.9,446.8,2.1,800.8,100,0,30,17.688,2.8875,40.375
18.912,81.437,1096,0.3,6.7,88.7,428.4,3.1,0,100,0,30,2.1,0,42.2
19.262,81.037,1094.5,0.2,7.2,77.1,440.7,3.9,370.4,100,0,30,28.725,28.725,41.95
17.8,76.45,1143.5,0.2,5.7,87.1,446.8,1.7,328.3,100,0,30,13.275,2.1125,36.425
18.45,77.575,1070,0.2,6.7,84.4,456,1,756.7,100,0,30,17.35,2.1,36.5
17.925,79.038,1237,0.2,5.9,90.1,452.3,1,0,33.3,0,20.9,2.0625,0,39.475
19.563,80.813,1120.5,25.5,6.3,93.2,440.1,0.8,0,66.7,0,0,4.35,1.975,40.25
22.262,79.675,1094,203,7.9,90.7,459,1.4,422.7,66.7,0,0,13.225,1.975,41.725
21.463,81.912,1202,45.6,7.4,86.9,457.8,1.9,0,66.7,0,0,2.1625,0,41.375
23.863,74.563,1043.5,255.7,8.3,84.2,468.2,2.2,53.4,41.65,0,0,41.238,1.325,36.1
23.75,69.6,815,476.6,9.1,84.4,465.7,2,1119,0,0,0,30.513,3.25,30.25
20.563,82.513,1174,96.9,8.7,84.4,452.3,1.1,0,33.3,0,0,2.9625,2.9625,42.25
21.925,80.775,1251,127.3,9.3,79.9,480.4,1.1,0,66.7,0,0,6.1,6.1,40.45
24.813,68.925,944,371.6,11.1,64.7,452.3,2.7,1178.2,0,0,0,29.65,29.65,30.9
19.675,81.163,1086.5,21.4,8.2,76.3,449.3,3.6,0,33.3,0,0,3.1875,3.1875,44
19.213,82.537,1119,3.2,7.8,86.9,481,3.2,261.6,66.7,0,0,2.95,0,43.425
18.825,82.237,1088.5,0.4,8,82.2,510.9,3.8,0,66.7,0,90,3.55,0,43.4
16.787,80.513,646.5,0.3,8.6,84.8,501.2,1.8,0,0,0,0,13.25,0,40.475
17.338,81.013,553,0.3,8.6,84.8,462.7,1.2,0,0,0,90,23.175,0.8875,40.275
16.838,82.1,551,0.1,6.5,86.2,476.7,1.2,0,0,0,90,8.375,0,41.4
17.925,76.813,596,0.8,6.3,85.7,475.5,1.4,483.6,100,0,90,26.937,26.937,36.9
16.875,78.487,1090,0.4,5.9,86.9,463.3,1.5,0,100,0,90,13.25,1.975,41.275
17.087,76.525,907,0.4,6.1,87.5,446.2,1.5,330.7,100,0,90,22.913,2.2875,41.475
16.775,74.5,1011,0.3,6.3,86.9,449.3,1.9,755.9,100,0,30,11.2,2.0375,41.225
17.575,78.213,1017.5,0.2,7.2,85,443.2,2.1,703.6,100,0,30,20.025,1.9375,41.45
17.625,78.563,1092,0.2,6.5,87.5,480.4,1.8,162,100,0,30,16.288,1.9375,40.475
17.725,76.2,1042,0.2,5.9,90.5,465.7,1.6,705.2,100,0,30,16.15,1.975,35.775
17.863,77.675,1050,0.4,5.5,93,468.2,2.1,707.7,100,0,30,16.988,2,36.225
18.15,78,1086.5,0.3,5.2,94.2,485.9,2.5,168.7,100,0,30,15.138,1.9875,38.7
17.7,79.387,1247,0.2,4.9,94.8,495.7,2.2,0,33.3,0,29.2,3.9375,1.9875,41.675
19.825,78.7,1137,34.6,5.1,93.6,489.6,2.3,268.8,100,0,0,6.35,1.8625,40.05
21.85,79.688,1157.5,169.8,6.7,86,508.5,2.5,368.2,66.7,0,0,6.45,2,42.025
22.188,75.15,1033,266.2,8.6,75.7,509.1,3.1,1024.2,33.3,0,0,14.425,1.9875,37.475
23.1,75.787,988.5,318.5,9.8,68.7,490.8,3.7,1025.3,33.3,0,0,19.65,1.9625,36.675
23.2,69.9,927.5,426.9,10.9,66.3,480.4,4.4,700.5,0,0,0,24.1,2.0125,30.525
23.537,67.625,895,432.7,11.4,66.5,468.8,4.2,1296.5,0,0,0,27.325,2.0125,30.525
23.012,67.1,1090,392.8,11.8,64.1,472.5,4.3,0,0,0,0,21.95,2,30.525
22.7,73.962,1049.5,352.5,11.8,62.1,487.7,4.6,542.6,0,0,0,17.6,2.0125,33.2
21.8,81.65,1084.5,168.7,11.8,63.3,521.9,4.2,374.3,66.7,0,0,6.1125,0.1,40.35
21.85,83.787,1149,53.4,11.3,65.7,539.6,4.2,273.6,100,0,0,8.35,0.1,42.575
20.425,80.675,1019,0.9,10.4,70.6,561.6,2.8,0,33.3,0,95,35.962,0.1,41.85
18.975,77.75,513,0.1,9.8,73,537.8,2.4,46.7,66.7,0,95,51.063,4.55,37.5
18.3,76.125,553,0.2,9.1,76.7,504.8,2.2,0,66.7,0,95,57.413,5.4375,37.15
16.587,80.288,484,0.2,8.8,78.1,490.2,2.8,0,0,0,90,9.8625,0,40.05
16.887,81.875,492.5,0.3,8.9,78.1,478.6,3.1,0,0,0,90,22.175,0.9375,40.975
16.675,80.125,482,0.2,8.7,78.3,464.5,2.8,0,0,0,90,17.438,2.0625,39.5
17.7,72.263,649,0.2,8.6,75.5,457.8,2.7,690.1,100,0,92.3,42.775,2.875,35.725
17.188,72.475,868.5,0.4,7.4,81.8,450.5,1.7,637,100,0,30,26.275,2.425,38.475
17.612,75.087,1080,0.3,6.2,86.6,446.8,1.6,533.8,100,0,30,21.738,2.15,35.4
17.675,75.988,1075.5,0.5,5.9,87.9,440.7,1.4,259.9,100,0,30,17.45,2.025,35.7
17.8,75.35,1084.5,0.4,5.2,88.7,451.7,1.2,167.5,100,0,30,17.325,2.025,35.625
17.938,75.875,1068.5,0.4,4.8,89.3,488.3,1.2,215,100,0,30,15.887,2.025,36.325
18.337,76.263,1135.5,0.2,4.2,90.5,465.7,1.6,167.9,100,0,30,15.438,2.0375,36.05
18.887,76.475,1139.5,0.2,3.5,93,467,1.8,328.5,100,0,30,15.688,2,38.3
20.212,77.825,1078.5,24.4,3.1,93.6,466.4,2.3,161.2,100,0,0,4.1375,1.875,38.125
22.037,78.138,1102,154.2,4.1,91.1,468.2,2.3,428.8,100,0,0,6.55,2.0125,40.95
22.387,76.325,1054,287.8,6.3,81.6,463.3,2.6,592.2,50,0,0,12.4,1.9875,38.125
22.713,74.588,1011,387.1,7.8,71.8,467.6,3.7,421.8,0,0,0,16.175,1.8625,32.675
23.262,70.037,1025,443.1,9.4,68.2,476.1,3.8,476.5,0,0,0,25.188,2.05,30.325
23.363,66.938,950,451.6,10.4,61,515.8,4.1,1129.7,0,0,0,25.4,2.05,30.325
22.625,67.587,974,408.1,10.7,57.4,489.6,4.6,1284.8,0,0,0,17.2,2.05,30.325
22.25,71.113,1149.5,318.5,11,56.8,503,4.2,860.9,0,0,0,12.65,1.975,33.075
21.675,76.525,1133,193.3,10.8,55.3,520.1,4.3,536.9,66.7,0,0,4.675,0.4625,37.8
21.163,80.225,1229,58.6,10.2,59.8,526.2,3.7,0,66.7,0,0,3.2,0.4625,41.075
20.05,81.838,1127.5,0.8,8.6,72.8,545.1,3,160.8,66.7,0,95,19.3,0.375,42.8
18.063,79.875,948,0.3,8.2,75.9,509.7,2.5,595.4,33.3,0,95,35.875,1.225,38.2
17.85,78.963,608,0.4,7.6,78.3,505.4,2,0,33.3,0,95,42.025,4.35,38.35
16.413,80.2,510.5,0.4,8,72.8,490.2,3.2,0,0,0,90,15.513,0.475,40.65
17.8,83.588,522.5,0.3,7.2,75.9,474.9,4,0,0,0,100,41.6,2.1625,40.1
18.137,83.875,521,0.4,6.5,79.3,467.6,3.4,0,0,0,99.2,56.075,6.4625,38.9
17.25,78.563,750.5,0.2,6.1,81.8,457.2,3.2,695.6,91.675,0,92.6,26.863,3.6,40.15
16.788,74.438,909,0.3,5.6,84.8,462.1,3.3,701.2,100,0,30,13.062,1.975,40.525
17.463,75.788,1033.5,0.3,5.6,86.6,456.6,3,753.3,100,0,30,15.787,1.975,36.075
17.45,75.3,1043.5,0.5,5.4,87.9,452.3,2.7,316,100,0,30,12.2,1.975,35.525
17.75,76.45,1045.5,0.4,5.5,89.1,468.2,2.9,644.1,100,0,30,10.975,1.975,35.75
17.863,76.938,1047.5,0.5,5.4,89.1,480.4,2.5,636.5,100,0,30,12.062,1.975,36.575
18.125,76.662,1155,0.6,5.2,89.1,487.1,3,429.7,100,0,30,7.625,1.975,36.075
18.787,76.438,1064,0.3,4.6,90.3,478.6,2.4,312.7,100,0,30,14.188,1.975,38.125
20.025,77.4,1063.5,14.3,4.5,92.2,463.3,2,426,100,0,0,4.475,1.975,38.35
22.063,78,1131,144.3,6.8,85.9,478.6,3.1,321.6,100,0,0,7.275,1.975,41.05
22.325,75.462,1060,262,8.6,79.1,473.7,3.5,423.4,33.3,0,0,13.75,1.925,37.625
22.9,75.362,1051.5,369.7,10.7,74.2,481,3.7,480.8,0,0,0,18.938,2,33.625
23.875,71.625,939.5,423.4,12.9,70.4,489.6,3.2,1176.5,0,0,0,29.85,2.0125,30.125
24.25,68.763,838,429.4,13.9,66.7,475.5,4.1,861.5,0,0,0,37.513,2.025,30.125
23.8,69.262,919.5,388.8,14.3,66.1,470,4.6,852.8,0,0,0,33.6,2.025,30.125
23.162,71.15,968.5,303.6,14.8,66.3,489.6,4.4,1342.4,0,0,0,27.5,2.025,33.625
22.713,74.162,1074,180.9,14.7,66.3,587.2,4.4,1021.6,66.7,0,0,18.875,2,35.825
21.45,79.413,1027,52.3,13.5,69.4,498.7,3.8,371,66.7,0,0,4.125,1.25,40.675
19.775,79.4,1108.5,0.8,11.7,75.9,501.2,3.4,427.4,66.7,0,0,15.137,2.8,41.925
19.013,78.563,644.5,0.6,10.4,80.8,499.9,3.1,0,33.3,0,95,80.088,16.513,36.95
17.113,82.138,527,0.3,9.7,82,486.5,3.1,0,0,0,95,9.775,0,42.375
17.688,80.75,506.5,0.5,9.1,79.6,482.2,4,0,0,0,95,22.337,0.1,39.05
18.337,77.05,785,0.3,8.1,80.1,466.4,4.1,484,50,0,94.333,33.95,1.15,35.65
18.125,76.963,762.5,0.2,7.3,80.7,457.2,4.1,0,33.3,0,94.333,28.862,2.05,36.3
18.087,76.725,1027.5,0.3,6.9,80.7,460.3,4.3,754.5,66.7,0,92,24.6,1.2625,37.675
17.675,74.8,962.5,0.3,6.4,80.7,438.3,4.3,638.5,100,0,40,16,1.1,38.05
17.6,76.412,1039.5,0.4,6.3,81.4,445,4.7,641.6,100,0,40,8.7,1.775,35.75
17.875,76.637,1033.5,0.4,6,83.4,432.1,4.8,321.5,100,0,40,10.813,1.8,35.775
17.763,77.05,1027,0.3,5.6,86.4,476.1,4.6,161.3,100,0,40,8.125,1.8125,35.925
18.05,76.388,1023,0.4,5,88.9,490.8,4.1,700.2,100,0,40,11.65,1.8125,36.05
18.15,77.5,1043.5,0.4,4.8,90.1,481,3.9,319.1,100,0,40,8.5375,0,37.4
18.65,76.938,1088.5,0.4,4.6,90.1,497.5,3.9,422.4,100,0,30,4.3,0,41.025
19.438,78.112,1198,19.3,4.8,90.1,499.3,4.1,0,100,0,0,4.1,1.975,40.025
21.2,78.075,1172,138.9,6,85.2,484.1,4.8,222,100,0,0,3.1625,1.975,41.625
22.1,75.813,1114.5,272.3,7.3,78.7,484.7,6,422.2,66.7,0,0,6.6375,1.975,38.1
22.175,74.975,972,373.3,8.2,75.7,480.4,7.1,1029.1,0,0,0,8.625,1.9875,33.9
22.738,71.525,950,426.8,9.6,72.8,474.3,6.6,1196.6,0,0,0,15.188,1.9875,30.15
22.775,68.375,829.5,435.6,10.5,71.2,483.5,7,1077,0,0,0,14.062,1.9875,30.15
22.413,69.9,860.5,391.7,11.4,67.5,503,7.3,1183.8,0,0,0,9.75,1.9875,30.2
22.45,69.338,958,303.4,12.2,63.7,480.4,7.4,804,33.3,0,0,13.988,1.9875,33.525
21.325,75.588,978.5,180.8,12.1,64.1,537.2,7.4,1134.9,33.3,0,0,3.8375,1.9875,37.075
19.563,81.075,1157.5,48.8,11.4,66.1,499.3,6.5,0,33.3,0,0,3.2625,1.1875,41.45
18.2,80.625,1015,0.6,10.6,66.7,524.3,6.3,214.4,66.7,0,0,5.225,0,39.375
17.837,76.163,484,0.3,10.1,69.2,498.1,6.3,0,0,0,94.9,28.125,0,35.75
17.1,81.588,482,0.4,9.8,71,496.9,6.7,0,0,0,93.6,9.1625,0,40.1
17.05,80.388,476,0.6,10.1,69.8,504.8,6.8,0,0,0,93,8.8,0,38.5
18.2,81.712,476,0.2,11.1,67.3,495.7,6.5,0,66.7,0,94.333,9.4,0,39.875
19.375,75.962,695.5,0.3,11.4,65.5,480.4,6.3,0,100,0,94.033,32.025,0.05,36.275
19.362,73.225,785,0.2,11.7,64.3,472.5,6.4,646.2,100,0,91.467,35.787,0.85,34.8
18.813,72.75,962,0.3,11.9,62.5,443.8,6.2,742.5,100,0,40,27.812,0.0125,36.225
18.75,72.975,838,0.5,12.1,61.2,436.4,6.1,697.4,100,0,40,22.425,0,33.625
18.812,72.65,840.5,0.4,12.1,61.9,440.1,5.4,696.2,100,0,40,24.688,0,33.625
18.688,73.512,854.5,0.2,11.7,64.9,443.2,6,973.8,100,0,40,20.137,0,34.425
18.75,74.763,932,0.3,11.1,68.5,463.3,5.7,915.2,100,0,40,20.087,0,34.7
18.9,74.563,951.5,0.2,11,70.4,446.8,5.5,757.1,100,0,40,19.65,0,35.425
19.113,75.45,966.5,0.4,10.9,71,458.4,5.7,905.6,100,0,30,17.5,0,37.25
20.225,77.512,1082,1.1,10.5,72.2,467,5.8,421.9,100,0,0,6.3125,1.8875,38.325
21.238,79.4,1096.5,2.2,10.5,72.8,449.9,5.8,167.2,100,0,0,3.6625,1.8875,42.325
21.512,79.563,1080.5,40,10,78.3,448.7,5.9,274.3,100,0,0,3.55,0,40.275
20.95,81.163,1174,40.7,9.4,87.9,445,5.7,107.2,100,0,0,3.2,0,41.5
21.913,80.837,1123,54.6,9.5,93.4,441.3,5.3,314.2,100,0,0,3.625,0,40.625
22.013,80.075,1145,56.9,9.5,93,444.4,5.7,369.1,100,0,0,3.8375,0,40.225
21.738,79.975,1090.5,54.4,9.8,89.7,454.2,5.8,429.4,100,0,0,4.3875,1.975,40.05
21.488,81.138,1224.5,19.8,9.3,94,467.6,5.2,320.4,100,0,0,3.2875,0.1,39.65
21.688,80.987,1114.5,6.5,9.6,86.3,460.9,4.8,375.8,100,0,0,3.9625,1.975,39.775
21.038,78.975,1019.5,0.4,9.9,81,452.9,4.5,323.6,100,0,0,4.0875,0.7,39.75
18.862,77.375,981,0.6,9.5,85.6,449.3,4.2,917.1,66.7,0,0,18.775,0,36.625
19.725,77.813,929.5,0.5,9,91.3,446.2,4.3,696.1,100,0,90,70.763,6.4,36.625
18.65,79.1,942,0.5,9.2,91.3,473.7,3.5,215.5,66.7,0,90,33.075,2.3875,37.575
18.212,79.475,984.5,0.5,9,92.6,460.9,2.9,208.2,66.7,0,90,38.9,2.0125,39.05
18.2,78.95,879,0.4,9.2,92.6,478,2.9,597.3,91.675,0,90,34.975,2.1,39.175
18.6,77.412,738.5,0.3,9.3,93.4,475.5,2.3,0,100,0,90,46.262,6,38.35
19.063,77.913,988,0.2,10.1,94.6,472.5,2.8,637.8,100,0,90,58.475,6.625,36.075
18.775,76.475,882.5,0.3,10.1,95,469.4,3,751.8,100,0,40,54.8,5.65,36.325
18.675,76.35,911,0.2,10.3,93.8,454.8,3.2,855.7,100,0,40,48,3.025,35.275
18.675,76.55,927,0.4,10.2,91.9,454.2,3.7,699.9,100,0,40,44.913,2.825,36.95
18.8,76.225,970,0.2,10.1,91.9,473.1,3.6,756.2,100,0,40,40.138,0.475,35.15
18.487,76.138,887,0.3,10.3,91.4,462.7,4.1,748,100,0,40,29.725,0.0625,35.425
19.112,75.713,962,0.3,10.5,90.3,486.5,4.8,1082.9,100,0,40,30.675,0,36.125
19.038,78.275,913.5,0.3,10.2,89.7,479.8,5.2,0,33.3,0,30,10.688,0,38.275
20.425,81.05,1123,0.2,10.3,88.5,467.6,5.2,858.2,66.7,0,0,4.9625,1.9,39.725
21.325,81.513,1082,34,10.2,89.1,482.2,5.8,960.2,66.7,0,0,3.475,1.975,43.15
22.438,79.825,1054,158.3,10.5,86.6,470.05,6.3,530.9,66.7,0,0,7.375,2.0375,39.975
22.525,76.15,1029.5,196.5,11,80.5,485.3,6.2,801.2,41.65,0,0,10.362,1.975,37.7
24.65,75.112,952,331.7,11.5,76.1,475.5,6.7,1226.7,33.3,0,0,24.113,1.975,34.3
23.488,73.125,972.5,338.6,11.8,73.4,471.9,6.6,1021.6,33.3,0,0,15.925,1.975,33.7
23.188,71.188,1082.5,367.9,13,68.9,468.2,5.9,968.6,0,0,0,16.15,1.9875,31.075
23,73.775,1182,251.2,13.4,66.5,457.2,5.8,0,33.3,0,0,11.637,1.9875,34.925
22.638,74.762,1049,178.9,13.7,64.7,447.4,5.7,1227.9,66.7,0,0,10.4,1.975,37.325
22.05,78.688,1119,40.7,13.3,65.9,446.8,5.1,321.5,100,0,0,9.85,0.9125,40.1
